DATE(HOURS/DAY/MONTH/YEAR),ENERGY CONSUMPTION,TEMPERATURE(C),PRESSURE,HUMIDITY,WEATHER CODE,WIND DIRECTION(DEGREE),WIND SPEED(KMPH),WORKDAY,PUBLIC HOLIDAY
2022-04-26 05:00, 0, 25, 1008, 73, 113,202, 16, 1, 0
2022-04-26 06:00, 0, 24, 1009, 77, 113,204, 14, 1, 0
2022-04-26 07:00, 0, 25, 1009, 72, 116,208, 16, 1, 0
2022-04-26 08:00, 0, 27, 1010, 67, 116,212, 19, 1, 0
2022-04-26 09:00, 0, 28, 1010, 62, 119,215, 21, 1, 0
2022-04-26 10:00, 0, 30, 1010, 55, 116,219, 20, 1, 0
2022-04-26 11:00, 0, 32, 1009, 49, 116,223, 19, 1, 0
2022-04-26 12:00, 0, 34, 1009, 42, 116,227, 18, 1, 0
2022-04-26 13:00, 0, 34, 1008, 40, 116,223, 19, 1, 0
2022-04-26 14:00, 0, 34, 1007, 37, 116,219, 16, 1, 0
2022-04-26 15:00, 0, 35, 1005, 35, 116,215, 16, 1, 0
2022-04-26 16:00, 0, 34, 1005, 38, 116,211, 13, 1, 0
2022-04-26 17:00, 0, 33, 1006, 41, 176,207, 11, 1, 0
2022-04-26 18:00, 0, 32, 1006, 44, 113,204, 12, 1, 0
2022-04-26 19:00, 0, 30, 1006, 51, 113,191, 12, 1, 0
2022-04-26 20:00, 0, 29, 1007, 59, 113,178, 11, 1, 0
2022-04-26 21:00, 0, 27, 1008, 66, 113,165, 11, 1, 0
2022-04-26 22:00, 0, 27, 1008, 65, 113,180, 12, 1, 0
2022-04-26 23:00, 0, 26, 1008, 64, 113,194, 12, 1, 0
2022-04-27 00:00, 0, 26, 1007, 64, 113,209, 13, 1, 0
2022-04-27 01:00, 0, 25, 1007, 65, 113,213, 12, 1, 0
2022-04-27 02:00, 0, 25, 1007, 66, 113,217, 12, 1, 0
2022-04-27 03:00, 0, 25, 1007, 68, 113,221, 11, 1, 0
2022-04-27 04:00, 0, 24, 1008, 68, 113,219, 11, 1, 0
2022-04-27 05:00, 0, 24, 1008, 67, 113,216, 11, 1, 0
2022-04-27 06:00, 0, 24, 1009, 67, 113,214, 11, 1, 0
2022-04-27 07:00, 0, 25, 1009, 63, 113,219, 11, 1, 0
2022-04-27 08:00, 0, 26, 1010, 58, 116,224, 11, 1, 0
2022-04-27 09:00, 0, 27, 1010, 54, 116,229, 10, 1, 0
2022-04-27 10:00, 0, 30, 1010, 47, 113,227, 10, 1, 0
2022-04-27 11:00, 0, 32, 1009, 41, 113,225, 10, 1, 0
2022-04-27 12:00, 0, 34, 1009, 35, 113,223, 10, 1, 0
2022-04-27 13:00, 0, 35, 1008, 31, 113,244, 10, 1, 0
2022-04-27 14:00, 0, 37, 1007, 28, 113,266, 11, 1, 0
2022-04-27 15:00, 0, 37, 1006, 25, 113,287, 11, 1, 0
2022-04-27 16:00, 0, 34, 1006, 34, 113,255, 8, 1, 0
2022-04-27 17:00, 0, 33, 1007, 43, 113,223, 10, 1, 0
2022-04-27 18:00, 0, 31, 1008, 52, 176,191, 11, 1, 0
2022-04-27 19:00, 0, 30, 1008, 59, 113,186, 16, 1, 0
2022-04-27 20:00, 0, 28, 1008, 66, 113,182, 15, 1, 0
2022-04-27 21:00, 0, 27, 1008, 73, 113,177, 14, 1, 0
2022-04-27 22:00, 0, 27, 1009, 75, 113,187, 15, 1, 0
2022-04-27 23:00, 0, 26, 1009, 77, 113,197, 16, 1, 0
2022-04-28 00:00, 0, 26, 1010, 79, 113,207, 16, 1, 0
2022-04-28 01:00, 0, 25, 1009, 78, 113,197, 14, 1, 0
2022-04-28 02:00, 0, 25, 1008, 78, 113,187, 11, 1, 0
2022-04-28 03:00, 0, 24, 1008, 78, 113,177, 12, 1, 0
2022-04-28 04:00, 0, 23, 1008, 79, 113,178, 10, 1, 0
2022-04-28 05:00, 0, 23, 1009, 81, 113,180, 11, 1, 0
2022-04-28 06:00, 0, 22, 1009, 83, 113,182, 13, 1, 0
2022-04-28 07:00, 0, 24, 1010, 76, 113,185, 14, 1, 0
2022-04-28 08:00, 0, 25, 1010, 69, 113,189, 14, 1, 0
2022-04-28 09:00, 0, 27, 1011, 62, 116,193, 15, 1, 0
2022-04-28 10:00, 0, 29, 1011, 54, 116,200, 14, 1, 0
2022-04-28 11:00, 0, 31, 1010, 47, 116,208, 13, 1, 0
2022-04-28 12:00, 0, 33, 1010, 40, 116,215, 13, 1, 0
2022-04-28 13:00, 0, 33, 1009, 36, 116,217, 11, 1, 0
2022-04-28 14:00, 0, 34, 1008, 31, 116,220, 9, 1, 0
2022-04-28 15:00, 0, 35, 1006, 27, 116,222, 7, 1, 0
2022-04-28 16:00, 0, 34, 1006, 29, 116,200, 9, 1, 0
2022-04-28 17:00, 0, 33, 1006, 31, 176,179, 10, 1, 0
2022-04-28 18:00, 0, 32, 1006, 32, 176,157, 12, 1, 0
2022-04-28 19:00, 0, 30, 1008, 47, 119,183, 14, 1, 0
2022-04-28 20:00, 0, 27, 1009, 62, 176,208, 15, 1, 0
2022-04-28 21:00, 0, 25, 1010, 77, 122,234, 17, 1, 0
2022-04-28 22:00, 0, 26, 1010, 70, 119,228, 15, 1, 0
2022-04-28 23:00, 0, 26, 1010, 63, 116,222, 13, 1, 0
2022-04-29 00:00, 0, 27, 1009, 56, 113,216, 10, 1, 0
2022-04-29 01:00, 0, 26, 1009, 59, 116,215, 11, 1, 0
2022-04-29 02:00, 0, 26, 1009, 61, 116,215, 11, 1, 0
2022-04-29 03:00, 0, 26, 1009, 63, 116,214, 12, 1, 0
2022-04-29 04:00, 0, 26, 1009, 65, 116,214, 12, 1, 0
2022-04-29 05:00, 0, 25, 1010, 67, 116,215, 13, 1, 0
2022-04-29 06:00, 0, 25, 1010, 70, 116,215, 13, 1, 0
2022-04-29 07:00, 0, 26, 1010, 66, 116,213, 14, 1, 0
2022-04-29 08:00, 0, 27, 1011, 62, 116,210, 15, 1, 0
2022-04-29 09:00, 0, 28, 1011, 58, 113,207, 16, 1, 0
2022-04-29 10:00, 0, 31, 1011, 52, 113,210, 13, 1, 0
2022-04-29 11:00, 0, 33, 1011, 46, 113,213, 11, 1, 0
2022-04-29 12:00, 0, 33, 1011, 39, 113,215, 8, 1, 0
2022-04-29 13:00, 0, 34, 1009, 38, 116,165, 11, 1, 0
2022-04-29 14:00, 0, 35, 1008, 36, 119,115, 9, 1, 0
2022-04-29 15:00, 0, 34, 1006, 34, 122,65, 3, 1, 0
2022-04-29 16:00, 0, 31, 1008, 49, 119,104, 7, 1, 0
2022-04-29 17:00, 0, 30, 1009, 65, 119,142, 11, 1, 0
2022-04-29 18:00, 0, 28, 1011, 80, 119,181, 11, 1, 0
2022-04-29 19:00, 0, 27, 1010, 79, 119,209, 13, 1, 0
2022-04-29 20:00, 0, 26, 1010, 78, 119,237, 12, 1, 0
2022-04-29 21:00, 0, 26, 1009, 77, 119,265, 10, 1, 0
2022-04-29 22:00, 0, 25, 1010, 70, 116,243, 9, 1, 0
2022-04-29 23:00, 0, 26, 1010, 63, 116,220, 9, 1, 0
2022-04-30 00:00, 0, 27, 1010, 56, 113,198, 8, 0, 0
2022-04-30 01:00, 0, 26, 1010, 57, 113,200, 8, 0, 0
2022-04-30 02:00, 0, 26, 1010, 58, 113,202, 8, 0, 0
2022-04-30 03:00, 0, 25, 1009, 59, 113,204, 8, 0, 0
2022-04-30 04:00, 0, 25, 1010, 61, 113,205, 8, 0, 0
2022-04-30 05:00, 0, 25, 1010, 63, 113,206, 9, 0, 0
2022-04-30 06:00, 0, 24, 1011, 64, 113,206, 9, 0, 0
2022-04-30 07:00, 0, 25, 1012, 61, 113,207, 11, 0, 0
2022-04-30 08:00, 0, 26, 1012, 57, 113,208, 13, 0, 0
2022-04-30 09:00, 0, 28, 1013, 53, 113,209, 15, 0, 0
2022-04-30 10:00, 0, 30, 1013, 47, 113,214, 14, 0, 0
2022-04-30 11:00, 0, 33, 1012, 41, 113,220, 13, 0, 0
2022-04-30 12:00, 0, 35, 1012, 35, 113,225, 12, 0, 0
2022-04-30 13:00, 0, 36, 1010, 33, 113,230, 11, 0, 0
2022-04-30 14:00, 0, 37, 1009, 31, 113,235, 11, 0, 0
2022-04-30 15:00, 0, 36, 1007, 29, 116,239, 11, 0, 0
2022-04-30 16:00, 0, 34, 1009, 45, 116,203, 10, 0, 0
2022-04-30 17:00, 0, 31, 1010, 61, 116,167, 12, 0, 0
2022-04-30 18:00, 0, 29, 1011, 76, 116,131, 13, 0, 0
2022-04-30 19:00, 0, 28, 1011, 75, 119,162, 14, 0, 0
2022-04-30 20:00, 0, 27, 1011, 73, 119,194, 15, 0, 0
2022-04-30 21:00, 0, 26, 1012, 72, 122,225, 14, 0, 0
2022-04-30 22:00, 0, 26, 1012, 71, 119,197, 14, 0, 0
2022-04-30 23:00, 0, 26, 1012, 70, 119,169, 10, 0, 0
2022-05-01 00:00, 0, 26, 1012, 69, 119,140, 5, 0, 1
2022-05-01 01:00, 0, 25, 1012, 71, 119,142, 6, 0, 1
2022-05-01 02:00, 0, 25, 1012, 74, 119,144, 7, 0, 1
2022-05-01 03:00, 0, 24, 1012, 76, 122,146, 9, 0, 1
2022-05-01 04:00, 0, 24, 1012, 76, 119,166, 10, 0, 1
2022-05-01 05:00, 0, 23, 1012, 76, 119,186, 12, 0, 1
2022-05-01 06:00, 0, 23, 1013, 76, 116,205, 13, 0, 1
2022-05-01 07:00, 0, 24, 1013, 75, 116,210, 15, 0, 1
2022-05-01 08:00, 0, 25, 1013, 74, 116,214, 17, 0, 1
2022-05-01 09:00, 0, 27, 1014, 73, 116,219, 19, 0, 1
2022-05-01 10:00, 0, 29, 1014, 68, 116,226, 18, 0, 1
2022-05-01 11:00, 0, 30, 1014, 63, 113,234, 16, 0, 1
2022-05-01 12:00, 0, 32, 1013, 57, 113,241, 14, 0, 1
2022-05-01 13:00, 0, 34, 1012, 50, 113,244, 14, 0, 1
2022-05-01 14:00, 0, 35, 1010, 43, 113,247, 13, 0, 1
2022-05-01 15:00, 0, 36, 1009, 35, 113,251, 13, 0, 1
2022-05-01 16:00, 0, 36, 1009, 36, 113,242, 13, 0, 1
2022-05-01 17:00, 0, 34, 1009, 37, 113,233, 12, 0, 1
2022-05-01 18:00, 0, 33, 1009, 38, 176,225, 8, 0, 1
2022-05-01 19:00, 0, 31, 1010, 43, 176,228, 11, 0, 1
2022-05-01 20:00, 0, 29, 1010, 49, 113,231, 9, 0, 1
2022-05-01 21:00, 0, 28, 1010, 54, 113,234, 8, 0, 1
2022-05-01 22:00, 0, 28, 1010, 60, 116,211, 7, 0, 1
2022-05-01 23:00, 0, 27, 1010, 66, 116,187, 6, 0, 1
2022-05-02 00:00, 0, 26, 1011, 72, 119,164, 4, 1, 1
2022-05-02 01:00, 0, 26, 1010, 71, 116,182, 7, 1, 1
2022-05-02 02:00, 0, 25, 1009, 71, 116,200, 9, 1, 1
2022-05-02 03:00, 0, 25, 1009, 70, 116,218, 12, 1, 1
2022-05-02 04:00, 0, 24, 1009, 72, 113,206, 12, 1, 1
2022-05-02 05:00, 0, 24, 1010, 73, 113,195, 12, 1, 1
2022-05-02 06:00, 0, 24, 1010, 75, 113,184, 12, 1, 1
2022-05-02 07:00, 0, 25, 1011, 69, 113,198, 12, 1, 1
2022-05-02 08:00, 0, 26, 1011, 63, 113,213, 11, 1, 1
2022-05-02 09:00, 0, 28, 1011, 56, 113,228, 11, 1, 1
2022-05-02 10:00, 0, 30, 1011, 51, 113,229, 12, 1, 1
2022-05-02 11:00, 0, 32, 1011, 47, 113,229, 12, 1, 1
2022-05-02 12:00, 0, 34, 1011, 42, 113,230, 12, 1, 1
2022-05-02 13:00, 0, 34, 1010, 39, 113,225, 14, 1, 1
2022-05-02 14:00, 0, 34, 1009, 37, 113,220, 16, 1, 1
2022-05-02 15:00, 0, 35, 1008, 35, 116,214, 14, 1, 1
2022-05-02 16:00, 0, 34, 1008, 38, 113,216, 13, 1, 1
2022-05-02 17:00, 0, 33, 1007, 41, 113,217, 11, 1, 1
2022-05-02 18:00, 0, 32, 1007, 44, 176,219, 11, 1, 1
2022-05-02 19:00, 0, 31, 1008, 50, 113,214, 16, 1, 1
2022-05-02 20:00, 0, 29, 1009, 55, 116,210, 15, 1, 1
2022-05-02 21:00, 0, 28, 1010, 61, 116,205, 14, 1, 1
2022-05-02 22:00, 0, 27, 1010, 58, 116,198, 13, 1, 1
2022-05-02 23:00, 0, 27, 1009, 56, 116,192, 12, 1, 1
2022-05-03 00:00, 0, 27, 1009, 53, 113,185, 12, 1, 1
2022-05-03 01:00, 0, 26, 1009, 59, 113,193, 13, 1, 1
2022-05-03 02:00, 0, 26, 1009, 65, 113,202, 14, 1, 1
2022-05-03 03:00, 0, 25, 1008, 70, 113,210, 16, 1, 1
2022-05-03 04:00, 0, 25, 1009, 75, 113,205, 15, 1, 1
2022-05-03 05:00, 0, 24, 1009, 79, 113,200, 15, 1, 1
2022-05-03 06:00, 0, 23, 1010, 84, 116,195, 15, 1, 1
2022-05-03 07:00, 0, 25, 1011, 77, 116,201, 16, 1, 1
2022-05-03 08:00, 0, 26, 1012, 70, 116,207, 16, 1, 1
2022-05-03 09:00, 0, 28, 1012, 63, 116,213, 17, 1, 1
2022-05-03 10:00, 0, 30, 1012, 55, 116,215, 17, 1, 1
2022-05-03 11:00, 0, 32, 1011, 48, 113,218, 17, 1, 1
2022-05-03 12:00, 0, 34, 1010, 40, 113,220, 17, 1, 1
2022-05-03 13:00, 0, 35, 1009, 36, 113,229, 15, 1, 1
2022-05-03 14:00, 0, 36, 1008, 32, 116,237, 14, 1, 1
2022-05-03 15:00, 0, 37, 1007, 27, 116,245, 13, 1, 1
2022-05-03 16:00, 0, 34, 1007, 35, 116,220, 13, 1, 1
2022-05-03 17:00, 0, 33, 1008, 44, 116,194, 10, 1, 1
2022-05-03 18:00, 0, 31, 1008, 52, 119,169, 10, 1, 1
2022-05-03 19:00, 0, 30, 1009, 57, 119,170, 12, 1, 1
2022-05-03 20:00, 0, 28, 1009, 62, 119,172, 12, 1, 1
2022-05-03 21:00, 0, 27, 1010, 67, 119,174, 13, 1, 1
2022-05-03 22:00, 0, 27, 1010, 63, 119,187, 14, 1, 1
2022-05-03 23:00, 0, 27, 1010, 60, 119,201, 10, 1, 1
2022-05-04 00:00, 0, 27, 1010, 56, 122,215, 7, 1, 1
2022-05-04 01:00, 0, 27, 1009, 60, 116,212, 8, 1, 1
2022-05-04 02:00, 0, 25, 1009, 65, 116,210, 9, 1, 1
2022-05-04 03:00, 0, 25, 1009, 69, 113,208, 9, 1, 1
2022-05-04 04:00, 0, 25, 1010, 72, 113,196, 9, 1, 1
2022-05-04 05:00, 0, 24, 1010, 75, 113,184, 9, 1, 1
2022-05-04 06:00, 0, 24, 1011, 78, 113,172, 9, 1, 1
2022-05-04 07:00, 0, 25, 1011, 71, 113,178, 10, 1, 1
2022-05-04 08:00, 0, 27, 1012, 64, 113,184, 12, 1, 1
2022-05-04 09:00, 0, 29, 1013, 58, 113,190, 14, 1, 1
2022-05-04 10:00, 0, 31, 1012, 52, 113,189, 14, 1, 1
2022-05-04 11:00, 0, 33, 1012, 47, 113,189, 13, 1, 1
2022-05-04 12:00, 0, 35, 1011, 42, 113,189, 13, 1, 1
2022-05-04 13:00, 0, 35, 1010, 41, 113,186, 12, 1, 1
2022-05-04 14:00, 0, 34, 1009, 40, 113,184, 11, 1, 1
2022-05-04 15:00, 0, 33, 1008, 39, 113,181, 10, 1, 1
2022-05-04 16:00, 0, 33, 1008, 38, 176,169, 10, 1, 1
2022-05-04 17:00, 0, 33, 1007, 38, 299,157, 9, 1, 1
2022-05-04 18:00, 0, 33, 1007, 37, 116,145, 9, 1, 1
2022-05-04 19:00, 0, 30, 1008, 44, 116,108, 12, 1, 1
2022-05-04 20:00, 0, 29, 1008, 51, 119,71, 10, 1, 1
2022-05-04 21:00, 0, 27, 1009, 58, 119,34, 12, 1, 1
2022-05-04 22:00, 0, 27, 1010, 62, 116,86, 14, 1, 1
2022-05-04 23:00, 0, 26, 1010, 66, 116,138, 11, 1, 1
2022-05-05 00:00, 0, 26, 1011, 70, 113,190, 8, 1, 0
2022-05-05 01:00, 0, 26, 1010, 67, 113,184, 8, 1, 0
2022-05-05 02:00, 0, 26, 1010, 64, 113,178, 8, 1, 0
2022-05-05 03:00, 0, 25, 1010, 61, 113,172, 8, 1, 0
2022-05-05 04:00, 0, 25, 1011, 63, 113,163, 10, 1, 0
2022-05-05 05:00, 0, 25, 1012, 64, 113,154, 11, 1, 0
2022-05-05 06:00, 0, 25, 1012, 65, 113,145, 12, 1, 0
2022-05-05 07:00, 0, 26, 1013, 63, 113,166, 13, 1, 0
2022-05-05 08:00, 0, 27, 1013, 61, 113,188, 14, 1, 0
2022-05-05 09:00, 0, 28, 1013, 58, 113,210, 15, 1, 0
2022-05-05 10:00, 0, 31, 1012, 51, 113,215, 16, 1, 0
2022-05-05 11:00, 0, 34, 1011, 45, 113,220, 12, 1, 0
2022-05-05 12:00, 0, 35, 1011, 38, 113,225, 12, 1, 0
2022-05-05 13:00, 0, 36, 1009, 35, 113,235, 10, 1, 0
2022-05-05 14:00, 0, 36, 1008, 33, 116,246, 7, 1, 0
2022-05-05 15:00, 0, 36, 1007, 30, 116,256, 12, 1, 0
2022-05-05 16:00, 0, 33, 1008, 45, 305,256, 12, 1, 0
2022-05-05 17:00, 0, 29, 1008, 60, 299,256, 12, 1, 0
2022-05-05 18:00, 0, 26, 1009, 76, 119,256, 12, 1, 0
2022-05-05 19:00, 0, 26, 1010, 73, 116,253, 8, 1, 0
2022-05-05 20:00, 0, 26, 1010, 70, 116,250, 5, 1, 0
2022-05-05 21:00, 0, 26, 1010, 67, 113,247, 2, 1, 0
2022-05-05 22:00, 0, 26, 1011, 69, 113,223, 2, 1, 0
2022-05-05 23:00, 0, 26, 1011, 72, 116,200, 2, 1, 0
2022-05-06 00:00, 0, 26, 1011, 75, 116,176, 2, 1, 0
2022-05-06 01:00, 0, 25, 1011, 75, 119,187, 6, 1, 0
2022-05-06 02:00, 0, 24, 1010, 74, 119,198, 10, 1, 0
2022-05-06 03:00, 0, 24, 1010, 74, 176,209, 14, 1, 0
2022-05-06 04:00, 0, 24, 1010, 76, 116,216, 12, 1, 0
2022-05-06 05:00, 0, 24, 1010, 79, 116,223, 11, 1, 0
2022-05-06 06:00, 0, 23, 1011, 81, 116,230, 9, 1, 0
2022-05-06 07:00, 0, 24, 1011, 76, 116,211, 11, 1, 0
2022-05-06 08:00, 0, 25, 1012, 71, 113,192, 12, 1, 0
2022-05-06 09:00, 0, 25, 1013, 66, 113,172, 14, 1, 0
2022-05-06 10:00, 0, 28, 1013, 59, 113,189, 15, 1, 0
2022-05-06 11:00, 0, 31, 1012, 53, 113,206, 15, 1, 0
2022-05-06 12:00, 0, 32, 1012, 46, 113,222, 15, 1, 0
2022-05-06 13:00, 0, 33, 1011, 46, 113,222, 14, 1, 0
2022-05-06 14:00, 0, 32, 1010, 46, 113,222, 13, 1, 0
2022-05-06 15:00, 0, 31, 1009, 46, 116,221, 12, 1, 0
2022-05-06 16:00, 0, 30, 1010, 60, 116,176, 12, 1, 0
2022-05-06 17:00, 0, 28, 1012, 74, 116,131, 15, 1, 0
2022-05-06 18:00, 0, 26, 1013, 87, 116,86, 17, 1, 0
2022-05-06 19:00, 0, 26, 1013, 83, 116,157, 12, 1, 0
2022-05-06 20:00, 0, 26, 1012, 79, 119,227, 12, 1, 0
2022-05-06 21:00, 0, 25, 1012, 75, 119,298, 5, 1, 0
2022-05-06 22:00, 0, 25, 1012, 76, 119,276, 4, 1, 0
2022-05-06 23:00, 0, 25, 1012, 77, 119,254, 4, 1, 0
2022-05-07 00:00, 0, 25, 1012, 77, 119,232, 4, 0, 0
2022-05-07 01:00, 0, 25, 1012, 77, 119,175, 6, 0, 0
2022-05-07 02:00, 0, 24, 1011, 77, 116,118, 8, 0, 0
2022-05-07 03:00, 0, 24, 1011, 77, 116,61, 10, 0, 0
2022-05-07 04:00, 0, 24, 1011, 77, 116,114, 10, 0, 0
2022-05-07 05:00, 0, 24, 1012, 78, 116,167, 10, 0, 0
2022-05-07 06:00, 0, 24, 1012, 79, 116,220, 9, 0, 0
2022-05-07 07:00, 0, 24, 1012, 74, 116,216, 11, 0, 0
2022-05-07 08:00, 0, 25, 1012, 70, 116,212, 13, 0, 0
2022-05-07 09:00, 0, 26, 1012, 66, 116,207, 14, 0, 0
2022-05-07 10:00, 0, 27, 1012, 61, 116,210, 15, 0, 0
2022-05-07 11:00, 0, 30, 1012, 57, 116,213, 16, 0, 0
2022-05-07 12:00, 0, 31, 1012, 52, 113,216, 13, 0, 0
2022-05-07 13:00, 0, 32, 1011, 52, 113,221, 12, 0, 0
2022-05-07 14:00, 0, 32, 1010, 52, 116,226, 12, 0, 0
2022-05-07 15:00, 0, 32, 1009, 53, 116,231, 11, 0, 0
2022-05-07 16:00, 0, 32, 1009, 53, 113,217, 13, 0, 0
2022-05-07 17:00, 0, 31, 1009, 53, 176,203, 9, 0, 0
2022-05-07 18:00, 0, 30, 1009, 54, 113,189, 6, 0, 0
2022-05-07 19:00, 0, 29, 1009, 57, 113,190, 6, 0, 0
2022-05-07 20:00, 0, 27, 1009, 60, 113,191, 7, 0, 0
2022-05-07 21:00, 0, 26, 1009, 64, 113,192, 8, 0, 0
2022-05-07 22:00, 0, 26, 1010, 68, 116,185, 7, 0, 0
2022-05-07 23:00, 0, 25, 1012, 73, 116,179, 7, 0, 0
2022-05-08 00:00, 0, 25, 1013, 77, 122,173, 6, 0, 0
2022-05-08 01:00, 0, 25, 1012, 76, 119,165, 6, 0, 0
2022-05-08 02:00, 0, 25, 1011, 75, 116,158, 6, 0, 0
2022-05-08 03:00, 0, 24, 1010, 74, 116,151, 6, 0, 0
2022-05-08 04:00, 0, 24, 1010, 74, 116,160, 7, 0, 0
2022-05-08 05:00, 0, 24, 1010, 73, 113,170, 7, 0, 0
2022-05-08 06:00, 0, 24, 1011, 73, 113,179, 8, 0, 0
2022-05-08 07:00, 0, 25, 1011, 69, 113,176, 8, 0, 0
2022-05-08 08:00, 0, 26, 1012, 65, 113,174, 9, 0, 0
2022-05-08 09:00, 0, 28, 1012, 61, 113,171, 9, 0, 0
2022-05-08 10:00, 0, 31, 1011, 52, 113,169, 9, 0, 0
2022-05-08 11:00, 0, 33, 1011, 44, 113,167, 5, 0, 0
2022-05-08 12:00, 0, 34, 1010, 36, 116,165, 5, 0, 0
2022-05-08 13:00, 0, 36, 1009, 34, 113,163, 8, 0, 0
2022-05-08 14:00, 0, 37, 1008, 31, 113,160, 15, 0, 0
2022-05-08 15:00, 0, 38, 1007, 29, 113,157, 17, 0, 0
2022-05-08 16:00, 0, 36, 1007, 33, 176,165, 16, 0, 0
2022-05-08 17:00, 0, 34, 1007, 37, 176,172, 14, 0, 0
2022-05-08 18:00, 0, 32, 1007, 41, 116,180, 12, 0, 0
2022-05-08 19:00, 0, 31, 1007, 45, 116,179, 11, 0, 0
2022-05-08 20:00, 0, 29, 1008, 49, 113,178, 10, 0, 0
2022-05-08 21:00, 0, 28, 1008, 53, 113,177, 9, 0, 0
2022-05-08 22:00, 0, 27, 1009, 60, 116,228, 9, 0, 0
2022-05-08 23:00, 0, 26, 1010, 66, 116,280, 8, 0, 0
2022-05-09 00:00, 0, 26, 1010, 73, 119,331, 8, 1, 0
2022-05-09 01:00, 0, 26, 1010, 74, 119,290, 8, 1, 0
2022-05-09 02:00, 0, 25, 1009, 74, 116,248, 9, 1, 0
2022-05-09 03:00, 0, 25, 1009, 75, 116,207, 9, 1, 0
2022-05-09 04:00, 0, 25, 1009, 76, 116,205, 9, 1, 0
2022-05-09 05:00, 0, 25, 1010, 78, 116,202, 8, 1, 0
2022-05-09 06:00, 0, 25, 1010, 79, 113,200, 7, 1, 0
2022-05-09 07:00, 0, 24, 1011, 75, 113,196, 9, 1, 0
2022-05-09 08:00, 0, 25, 1011, 71, 113,192, 10, 1, 0
2022-05-09 09:00, 0, 27, 1012, 67, 113,189, 12, 1, 0
2022-05-09 10:00, 0, 28, 1011, 59, 113,193, 12, 1, 0
2022-05-09 11:00, 0, 31, 1011, 51, 113,197, 13, 1, 0
2022-05-09 12:00, 0, 34, 1010, 43, 113,202, 14, 1, 0
2022-05-09 13:00, 0, 33, 1009, 42, 176,198, 14, 1, 0
2022-05-09 14:00, 0, 33, 1008, 42, 116,193, 14, 1, 0
2022-05-09 15:00, 0, 33, 1008, 42, 116,189, 9, 1, 0
2022-05-09 16:00, 0, 33, 1007, 44, 113,202, 9, 1, 0
2022-05-09 17:00, 0, 31, 1007, 47, 356,214, 12, 1, 0
2022-05-09 18:00, 0, 30, 1007, 49, 356,227, 12, 1, 0
2022-05-09 19:00, 0, 30, 1008, 58, 113,180, 10, 1, 0
2022-05-09 20:00, 0, 27, 1009, 68, 113,133, 9, 1, 0
2022-05-09 21:00, 0, 27, 1011, 78, 113,86, 8, 1, 0
2022-05-09 22:00, 0, 26, 1011, 79, 116,141, 9, 1, 0
2022-05-09 23:00, 0, 25, 1011, 80, 116,196, 11, 1, 0
2022-05-10 00:00, 0, 25, 1012, 82, 116,251, 12, 1, 0
2022-05-10 01:00, 0, 24, 1011, 82, 116,232, 12, 1, 0
2022-05-10 02:00, 0, 24, 1011, 82, 116,212, 11, 1, 0
2022-05-10 03:00, 0, 24, 1010, 82, 116,192, 10, 1, 0
2022-05-10 04:00, 0, 24, 1010, 81, 116,195, 12, 1, 0
2022-05-10 05:00, 0, 22, 1010, 81, 119,198, 15, 1, 0
2022-05-10 06:00, 0, 22, 1010, 80, 119,200, 17, 1, 0
2022-05-10 07:00, 0, 24, 1011, 76, 116,190, 15, 1, 0
2022-05-10 08:00, 0, 25, 1011, 71, 116,180, 13, 1, 0
2022-05-10 09:00, 0, 26, 1012, 66, 113,170, 12, 1, 0
2022-05-10 10:00, 0, 28, 1011, 59, 113,179, 13, 1, 0
2022-05-10 11:00, 0, 31, 1011, 52, 113,188, 15, 1, 0
2022-05-10 12:00, 0, 33, 1011, 45, 113,197, 16, 1, 0
2022-05-10 13:00, 0, 33, 1010, 45, 113,205, 17, 1, 0
2022-05-10 14:00, 0, 33, 1009, 45, 113,213, 17, 1, 0
2022-05-10 15:00, 0, 33, 1009, 44, 113,221, 18, 1, 0
2022-05-10 16:00, 0, 32, 1008, 47, 299,230, 17, 1, 0
2022-05-10 17:00, 0, 32, 1008, 51, 113,239, 12, 1, 0
2022-05-10 18:00, 0, 31, 1008, 54, 113,248, 11, 1, 0
2022-05-10 19:00, 0, 29, 1010, 61, 113,224, 8, 1, 0
2022-05-10 20:00, 0, 27, 1011, 68, 113,200, 9, 1, 0
2022-05-10 21:00, 0, 27, 1012, 76, 113,175, 5, 1, 0
2022-05-10 22:00, 0, 26, 1012, 78, 116,191, 6, 1, 0
2022-05-10 23:00, 0, 26, 1012, 81, 119,206, 6, 1, 0
2022-05-11 00:00, 0, 25, 1012, 84, 122,221, 6, 1, 0
2022-05-11 01:00, 0, 24, 1011, 84, 119,221, 8, 1, 0
2022-05-11 02:00, 0, 24, 1010, 84, 116,220, 10, 1, 0
2022-05-11 03:00, 0, 24, 1009, 83, 113,219, 12, 1, 0
2022-05-11 04:00, 0, 24, 1010, 83, 113,213, 11, 1, 0
2022-05-11 05:00, 0, 23, 1010, 82, 113,207, 11, 1, 0
2022-05-11 06:00, 0, 23, 1011, 81, 116,201, 10, 1, 0
2022-05-11 07:00, 0, 24, 1011, 76, 113,201, 12, 1, 0
2022-05-11 08:00, 0, 25, 1012, 70, 113,202, 14, 1, 0
2022-05-11 09:00, 0, 27, 1013, 64, 113,203, 16, 1, 0
