DATE(HOURS/DAY/MONTH/YEAR),ENERGY CONSUMPTION,TEMPERATURE(C),PRESSURE,HUMIDITY,WEATHER CODE,WIND DIRECTION(DEGREE),WIND SPEED(KMPH),WORKDAY,PUBLIC HOLIDAY
2022-04-02 02:00:00,1841,26,1009,17,113,200,8,0,0
2022-04-02 03:00:00,1845,24,1008,20,113,219,8,0,0
2022-04-02 04:00:00,1919,23,1009,34,113,218,8,0,0
2022-04-02 05:00:00,1844,23,1009,48,113,217,8,0,0
2022-04-02 06:00:00,1848,23,1010,62,113,217,8,0,0
2022-04-02 07:00:00,1892,25,1010,57,113,222,10,0,0
2022-04-02 08:00:00,1858,27,1011,53,113,227,12,0,0
2022-04-02 09:00:00,1934,29,1011,48,113,232,14,0,0
2022-04-02 10:00:00,1937,32,1010,40,113,234,12,0,0
2022-04-02 11:00:00,1838,35,1010,31,113,236,10,0,0
2022-04-02 12:00:00,1831,37,1009,23,113,238,8,0,0
2022-04-02 13:00:00,1899,38,1008,20,113,259,6,0,0
2022-04-02 14:00:00,1922,38,1006,17,113,280,5,0,0
2022-04-02 15:00:00,1843,39,1005,14,113,301,4,0,0
2022-04-02 16:00:00,1804,38,1004,14,113,296,4,0,0
2022-04-02 17:00:00,1855,38,1004,14,113,291,5,0,0
2022-04-02 18:00:00,1901,37,1004,14,113,286,5,0,0
2022-04-02 19:00:00,1940,34,1004,18,113,292,6,0,0
2022-04-02 20:00:00,1908,31,1005,21,113,298,7,0,0
2022-04-02 21:00:00,1908,30,1006,25,113,304,8,0,0
2022-04-02 22:00:00,1834,29,1007,24,113,260,6,0,0
2022-04-02 23:00:00,1885,27,1008,22,113,215,5,0,0
2022-04-03 00:00:00,1910,26,1009,21,113,171,4,0,0
2022-04-03 01:00:00,1870,26,1008,24,113,182,6,0,0
2022-04-03 02:00:00,1823,26,1008,28,113,192,9,0,0
2022-04-03 03:00:00,1878,26,1008,31,113,203,12,0,0
2022-04-03 04:00:00,1861,25,1008,42,113,208,11,0,0
2022-04-03 05:00:00,1908,24,1008,53,113,213,11,0,0
2022-04-03 06:00:00,1935,24,1009,64,113,218,11,0,0
2022-04-03 07:00:00,1909,25,1010,62,113,222,12,0,0
2022-04-03 08:00:00,1940,26,1010,61,113,225,12,0,0
2022-04-03 09:00:00,1857,28,1011,60,113,229,13,0,0
2022-04-03 10:00:00,1912,30,1010,50,113,235,12,0,0
2022-04-03 11:00:00,1907,33,1010,41,113,240,11,0,0
2022-04-03 12:00:00,1931,35,1009,32,113,246,10,0,0
2022-04-03 13:00:00,1845,36,1008,27,113,191,8,0,0
2022-04-03 14:00:00,1808,37,1006,22,113,137,6,0,0
2022-04-03 15:00:00,1863,38,1005,17,113,83,4,0,0
2022-04-03 16:00:00,1860,38,1005,17,113,94,4,0,0
2022-04-03 17:00:00,1880,37,1005,16,113,105,5,0,0
2022-04-03 18:00:00,1945,36,1004,16,113,116,6,0,0
2022-04-03 19:00:00,1935,34,1005,18,113,167,7,0,0
2022-04-03 20:00:00,1877,32,1006,20,113,218,8,0,0
2022-04-03 21:00:00,1901,30,1007,23,113,269,10,0,0
2022-04-03 22:00:00,1865,29,1007,29,113,231,9,0,0
2022-04-03 23:00:00,1852,28,1008,35,113,193,7,0,0
2022-04-04 00:00:00,1922,27,1008,41,113,155,6,1,0
2022-04-04 01:00:00,1853,26,1008,44,113,175,8,1,0
2022-04-04 02:00:00,1863,26,1008,47,113,195,10,1,0
2022-04-04 03:00:00,1857,26,1008,51,113,215,13,1,0
2022-04-04 04:00:00,1862,25,1008,57,113,221,12,1,0
2022-04-04 05:00:00,1889,24,1008,63,113,228,11,1,0
2022-04-04 06:00:00,1891,24,1009,69,113,235,10,1,0
2022-04-04 07:00:00,1884,25,1009,63,113,230,12,1,0
2022-04-04 08:00:00,1854,27,1010,57,113,226,14,1,0
2022-04-04 09:00:00,1882,29,1010,51,113,221,15,1,0
2022-04-04 10:00:00,1900,32,1010,43,113,231,14,1,0
2022-04-04 11:00:00,1912,34,1009,35,113,242,13,1,0
2022-04-04 12:00:00,1843,36,1009,27,113,252,12,1,0
2022-04-04 13:00:00,1841,37,1007,24,113,240,10,1,0
2022-04-04 14:00:00,1864,38,1006,20,113,229,8,1,0
2022-04-04 15:00:00,1946,39,1005,16,113,217,7,1,0
2022-04-04 16:00:00,1907,38,1005,20,113,206,9,1,0
2022-04-04 17:00:00,1885,37,1005,24,113,195,11,1,0
2022-04-04 18:00:00,1898,34,1005,27,113,184,13,1,0
2022-04-04 19:00:00,1892,32,1006,31,113,186,13,1,0
2022-04-04 20:00:00,1872,31,1007,34,113,189,12,1,0
2022-04-04 21:00:00,1936,29,1008,37,113,192,12,1,0
2022-04-04 22:00:00,1910,28,1008,42,113,182,10,1,0
2022-04-04 23:00:00,1865,27,1009,46,113,173,7,1,0
2022-04-05 00:00:00,1802,26,1009,51,113,163,5,1,0
2022-04-05 01:00:00,1950,26,1009,55,113,178,9,1,0
2022-04-05 02:00:00,1858,26,1009,58,113,193,12,1,0
2022-04-05 03:00:00,1916,25,1009,62,113,208,11,1,0
2022-04-05 04:00:00,1949,25,1009,68,113,206,15,1,0
2022-04-05 05:00:00,1873,24,1010,73,113,204,14,1,0
2022-04-05 06:00:00,1854,25,1010,79,113,202,14,1,0
2022-04-05 07:00:00,1897,25,1011,74,113,204,14,1,0
2022-04-05 08:00:00,1812,26,1011,69,113,205,15,1,0
2022-04-05 09:00:00,1911,27,1012,63,113,207,15,1,0
2022-04-05 10:00:00,1945,30,1011,55,113,217,14,1,0
2022-04-05 11:00:00,1863,33,1010,46,113,226,13,1,0
2022-04-05 12:00:00,1947,35,1010,37,113,235,13,1,0
2022-04-05 13:00:00,1966,37,1008,31,113,232,10,1,0
2022-04-05 14:00:00,1900,38,1007,25,113,230,7,1,0
2022-04-05 15:00:00,1899,39,1006,19,113,228,4,1,0
2022-04-05 16:00:00,1840,38,1005,20,113,234,3,1,0
2022-04-05 17:00:00,1880,38,1005,20,113,241,3,1,0
2022-04-05 18:00:00,1765,37,1005,21,113,247,2,1,0
2022-04-05 19:00:00,1864,35,1006,24,113,251,5,1,0
2022-04-05 20:00:00,1868,32,1006,27,113,255,8,1,0
2022-04-05 21:00:00,1829,31,1007,31,113,259,10,1,0
2022-04-05 22:00:00,1871,29,1008,32,113,236,9,1,0
2022-04-05 23:00:00,1803,29,1008,34,113,213,7,1,0
2022-04-06 00:00:00,1957,28,1009,36,113,189,6,1,0
2022-04-06 01:00:00,1809,28,1009,37,113,195,8,1,0
2022-04-06 02:00:00,1902,28,1008,39,113,200,11,1,0
2022-04-06 03:00:00,1950,27,1008,41,113,206,13,1,0
2022-04-06 04:00:00,1837,26,1009,52,113,208,13,1,0
2022-04-06 05:00:00,1863,25,1009,63,113,211,13,1,0
2022-04-06 06:00:00,2006,24,1010,73,113,214,14,1,0
2022-04-06 07:00:00,1971,26,1011,69,113,216,14,1,0
2022-04-06 08:00:00,1909,27,1011,65,113,218,14,1,0
2022-04-06 09:00:00,1974,28,1012,60,113,220,14,1,0
2022-04-06 10:00:00,1870,31,1011,51,113,231,13,1,0
2022-04-06 11:00:00,1913,34,1010,41,113,241,12,1,0
2022-04-06 12:00:00,1942,36,1009,32,113,252,12,1,0
2022-04-06 13:00:00,1793,38,1008,27,113,227,8,1,0
2022-04-06 14:00:00,1881,39,1006,22,113,202,5,1,0
2022-04-06 15:00:00,1862,40,1005,17,113,177,2,1,0
2022-04-06 16:00:00,1884,39,1005,17,113,224,2,1,0
2022-04-06 17:00:00,1894,39,1004,16,113,272,3,1,0
2022-04-06 18:00:00,1870,39,1004,16,113,319,3,1,0
2022-04-06 19:00:00,1918,36,1005,20,113,303,5,1,0
2022-04-06 20:00:00,1827,33,1005,24,113,287,7,1,0
2022-04-06 21:00:00,1833,31,1006,28,113,272,9,1,0
2022-04-06 22:00:00,1867,30,1007,29,113,242,8,1,0
2022-04-06 23:00:00,1860,29,1008,31,113,213,7,1,0
2022-04-07 00:00:00,1937,28,1008,32,113,184,7,1,0
2022-04-07 01:00:00,1838,28,1008,36,113,184,9,1,0
2022-04-07 02:00:00,1866,27,1008,40,113,184,12,1,0
2022-04-07 03:00:00,1882,27,1008,43,113,184,14,1,0
2022-04-07 04:00:00,1984,27,1008,50,113,187,14,1,0
2022-04-07 05:00:00,1837,26,1009,56,113,189,13,1,0
2022-04-07 06:00:00,1837,25,1009,62,113,191,12,1,0
2022-04-07 07:00:00,1863,26,1010,61,113,199,14,1,0
2022-04-07 08:00:00,1914,28,1010,60,113,207,16,1,0
2022-04-07 09:00:00,1865,29,1011,59,113,215,17,1,0
2022-04-07 10:00:00,1861,32,1010,49,113,223,15,1,0
2022-04-07 11:00:00,1974,34,1009,39,113,230,13,1,0
2022-04-07 12:00:00,1905,37,1009,29,113,238,12,1,0
2022-04-07 13:00:00,1930,38,1007,25,113,196,9,1,0
2022-04-07 14:00:00,1895,39,1006,21,113,155,6,1,0
2022-04-07 15:00:00,1795,40,1004,17,113,113,3,1,0
2022-04-07 16:00:00,1852,40,1004,17,113,172,3,1,0
2022-04-07 17:00:00,1880,39,1004,18,113,232,3,1,0
2022-04-07 18:00:00,1884,39,1004,19,113,292,3,1,0
2022-04-07 19:00:00,1932,36,1005,24,113,268,5,1,0
2022-04-07 20:00:00,1830,33,1005,30,113,245,7,1,0
2022-04-07 21:00:00,1913,31,1006,35,113,221,10,1,0
2022-04-07 22:00:00,1922,30,1007,36,113,211,9,1,0
2022-04-07 23:00:00,1872,30,1007,37,113,201,9,1,0
2022-04-08 00:00:00,1897,29,1008,38,113,190,8,1,0
2022-04-08 01:00:00,1796,29,1008,42,113,198,10,1,0
2022-04-08 02:00:00,1936,28,1007,47,113,205,12,1,0
2022-04-08 03:00:00,1889,27,1007,51,113,213,14,1,0
2022-04-08 04:00:00,1898,26,1008,59,113,208,12,1,0
2022-04-08 05:00:00,1843,25,1009,66,113,203,10,1,0
2022-04-08 06:00:00,1886,24,1009,74,113,198,8,1,0
2022-04-08 07:00:00,1903,26,1010,69,113,207,12,1,0
2022-04-08 08:00:00,1880,27,1010,63,113,217,15,1,0
2022-04-08 09:00:00,1903,29,1011,58,113,226,18,1,0
2022-04-08 10:00:00,1905,32,1010,50,113,231,16,1,0
2022-04-08 11:00:00,1883,34,1009,41,113,236,14,1,0
2022-04-08 12:00:00,1882,36,1009,33,113,241,12,1,0
2022-04-08 13:00:00,1874,37,1007,28,113,248,10,1,0
2022-04-08 14:00:00,1905,38,1006,24,113,255,8,1,0
2022-04-08 15:00:00,1927,39,1004,19,113,263,6,1,0
2022-04-08 16:00:00,1957,39,1004,20,113,262,6,1,0
2022-04-08 17:00:00,1933,38,1003,22,113,261,6,1,0
2022-04-08 18:00:00,1873,37,1003,23,113,261,7,1,0
2022-04-08 19:00:00,1913,35,1004,26,113,247,8,1,0
2022-04-08 20:00:00,1857,33,1005,30,113,232,13,1,0
2022-04-08 21:00:00,1910,30,1006,33,113,218,13,1,0
2022-04-08 22:00:00,1820,29,1007,40,113,211,8,1,0
2022-04-08 23:00:00,1799,28,1008,47,113,204,8,1,0
2022-04-09 00:00:00,1893,27,1009,54,113,198,7,0,0
2022-04-09 01:00:00,1899,26,1009,57,113,193,9,0,0
2022-04-09 02:00:00,1939,25,1008,59,113,189,11,0,0
2022-04-09 03:00:00,1857,25,1008,62,113,184,13,0,0
2022-04-09 04:00:00,1884,24,1009,65,113,195,13,0,0
2022-04-09 05:00:00,1893,24,1009,69,113,205,13,0,0
2022-04-09 06:00:00,1856,24,1009,72,113,216,14,0,0
2022-04-09 07:00:00,1804,25,1010,69,113,218,15,0,0
2022-04-09 08:00:00,1826,26,1010,66,113,221,16,0,0
2022-04-09 09:00:00,1954,28,1010,63,113,224,17,0,0
2022-04-09 10:00:00,1822,31,1010,54,113,228,16,0,0
2022-04-09 11:00:00,1857,34,1009,46,113,232,14,0,0
2022-04-09 12:00:00,1827,35,1008,37,113,236,13,0,0
2022-04-09 13:00:00,1885,37,1007,31,113,226,10,0,0
2022-04-09 14:00:00,1885,38,1005,26,113,216,8,0,0
2022-04-09 15:00:00,1835,38,1004,20,113,206,5,0,0
2022-04-09 16:00:00,1901,37,1004,22,176,212,8,0,0
2022-04-09 17:00:00,1894,36,1003,24,113,219,11,0,0
2022-04-09 18:00:00,1856,34,1003,26,113,225,14,0,0
2022-04-09 19:00:00,1941,32,1004,33,113,216,15,0,0
2022-04-09 20:00:00,1841,30,1005,41,113,207,15,0,0
2022-04-09 21:00:00,1840,29,1006,49,113,198,16,0,0
2022-04-09 22:00:00,1823,27,1007,53,113,194,14,0,0
2022-04-09 23:00:00,1882,26,1007,57,113,189,13,0,0
2022-04-10 00:00:00,1873,25,1008,60,113,185,11,0,0
2022-04-10 01:00:00,1932,25,1008,62,113,196,13,0,0
2022-04-10 02:00:00,1767,24,1008,63,113,206,16,0,0
2022-04-10 03:00:00,1915,24,1008,65,113,217,14,0,0
2022-04-10 04:00:00,1924,23,1008,70,113,211,16,0,0
2022-04-10 05:00:00,1901,24,1008,76,113,205,12,0,0
2022-04-10 06:00:00,1918,23,1009,81,113,199,9,0,0
2022-04-10 07:00:00,1892,24,1009,72,113,204,12,0,0
2022-04-10 08:00:00,1847,25,1009,63,113,209,14,0,0
2022-04-10 09:00:00,1850,27,1010,54,113,214,17,0,0
2022-04-10 10:00:00,1909,30,1009,47,113,215,16,0,0
2022-04-10 11:00:00,1825,33,1009,40,113,215,15,0,0
2022-04-10 12:00:00,1869,35,1008,34,113,215,14,0,0
2022-04-10 13:00:00,1854,36,1007,29,113,207,13,0,0
2022-04-10 14:00:00,1891,37,1005,24,113,199,12,0,0
2022-04-10 15:00:00,1932,38,1004,19,113,191,10,0,0
2022-04-10 16:00:00,1938,38,1004,21,113,195,8,0,0
2022-04-10 17:00:00,1836,38,1004,22,113,199,8,0,0
2022-04-10 18:00:00,1955,36,1004,23,113,203,10,0,0
2022-04-10 19:00:00,1892,34,1005,29,176,203,15,0,0
2022-04-10 20:00:00,1853,31,1006,34,116,203,14,0,0
2022-04-10 21:00:00,1981,29,1007,40,116,203,13,0,0
2022-04-10 22:00:00,1865,27,1007,45,116,193,11,0,0
2022-04-10 23:00:00,1857,27,1007,51,116,183,10,0,0
2022-04-11 00:00:00,1875,26,1008,57,116,173,9,1,0
2022-04-11 01:00:00,1911,26,1008,57,116,200,8,1,0
2022-04-11 02:00:00,1855,25,1007,56,113,226,8,1,0
2022-04-11 03:00:00,1968,25,1007,56,113,253,7,1,0
2022-04-11 04:00:00,1880,24,1008,58,113,239,8,1,0
2022-04-11 05:00:00,1893,23,1008,59,113,225,8,1,0
2022-04-11 06:00:00,1866,23,1009,61,116,212,8,1,0
2022-04-11 07:00:00,1891,25,1009,57,116,210,9,1,0
2022-04-11 08:00:00,1872,26,1010,53,116,209,11,1,0
2022-04-11 09:00:00,1874,28,1010,50,116,207,12,1,0
2022-04-11 10:00:00,1891,30,1010,44,116,213,12,1,0
2022-04-11 11:00:00,1888,33,1009,38,113,219,11,1,0
2022-04-11 12:00:00,1903,35,1009,33,113,225,11,1,0
2022-04-11 13:00:00,1830,36,1007,28,113,243,10,1,0
2022-04-11 14:00:00,1898,37,1006,24,116,262,9,1,0
2022-04-11 15:00:00,1865,38,1004,20,116,280,8,1,0
2022-04-11 16:00:00,1931,36,1005,22,116,246,8,1,0
2022-04-11 17:00:00,1818,35,1005,25,116,211,8,1,0
2022-04-11 18:00:00,1929,34,1005,27,113,176,8,1,0
2022-04-11 19:00:00,1889,32,1006,39,113,189,10,1,0
2022-04-11 20:00:00,1859,29,1007,51,113,203,12,1,0
2022-04-11 21:00:00,1852,27,1008,63,113,217,14,1,0
2022-04-11 22:00:00,1902,27,1008,65,113,206,12,1,0
2022-04-11 23:00:00,1874,26,1008,67,113,196,10,1,0
2022-04-12 00:00:00,1851,26,1008,68,113,185,8,1,0
2022-04-12 01:00:00,1879,26,1008,65,113,197,8,1,0
2022-04-12 02:00:00,1891,26,1008,62,116,208,8,1,0
2022-04-12 03:00:00,1874,25,1007,58,116,220,9,1,0
2022-04-12 04:00:00,1836,25,1008,59,116,216,10,1,0
2022-04-12 05:00:00,1867,24,1009,60,116,212,12,1,0
2022-04-12 06:00:00,1879,24,1009,60,116,208,13,1,0
2022-04-12 07:00:00,1883,25,1010,59,116,210,15,1,0
2022-04-12 08:00:00,1929,27,1010,58,116,212,16,1,0
2022-04-12 09:00:00,1876,28,1011,57,116,214,18,1,0
2022-04-12 10:00:00,1922,31,1010,49,116,219,17,1,0
2022-04-12 11:00:00,1903,32,1009,42,116,225,16,1,0
2022-04-12 12:00:00,1846,34,1009,35,116,231,15,1,0
2022-04-12 13:00:00,1900,35,1007,31,116,238,14,1,0
2022-04-12 14:00:00,1848,37,1005,27,113,245,12,1,0
2022-04-12 15:00:00,1906,37,1004,22,113,252,11,1,0
2022-04-12 16:00:00,1882,37,1004,24,113,242,11,1,0
2022-04-12 17:00:00,1790,36,1003,27,113,232,11,1,0
2022-04-12 18:00:00,1903,34,1003,29,113,222,11,1,0
2022-04-12 19:00:00,1920,31,1004,41,113,210,11,1,0
2022-04-12 20:00:00,1818,29,1005,53,113,197,11,1,0
2022-04-12 21:00:00,1990,27,1006,66,113,185,11,1,0
2022-04-12 22:00:00,1872,27,1007,64,116,198,11,1,0
2022-04-12 23:00:00,1895,26,1008,63,116,211,11,1,0
2022-04-13 00:00:00,1918,25,1008,61,119,224,10,1,0
2022-04-13 01:00:00,1863,25,1008,64,116,213,13,1,0
2022-04-13 02:00:00,1902,25,1008,67,116,202,12,1,0
2022-04-13 03:00:00,1905,25,1007,70,113,192,13,1,0
2022-04-13 04:00:00,1907,24,1008,71,113,190,13,1,0
2022-04-13 05:00:00,1949,24,1008,71,113,187,15,1,0
2022-04-13 06:00:00,1864,23,1008,72,113,185,14,1,0
2022-04-13 07:00:00,1892,25,1009,67,113,191,15,1,0
2022-04-13 08:00:00,1856,26,1009,61,113,197,16,1,0
2022-04-13 09:00:00,1901,28,1010,55,113,203,18,1,0
2022-04-13 10:00:00,1880,30,1009,49,113,206,17,1,0
2022-04-13 11:00:00,1934,33,1009,43,113,210,16,1,0
2022-04-13 12:00:00,1903,34,1008,37,113,214,15,1,0
2022-04-13 13:00:00,1879,36,1007,33,113,223,14,1,0
2022-04-13 14:00:00,1860,36,1005,28,113,231,12,1,0
2022-04-13 15:00:00,1895,37,1004,24,113,240,10,1,0
2022-04-13 16:00:00,1832,35,1004,33,176,216,10,1,0
2022-04-13 17:00:00,1891,32,1005,43,176,193,10,1,0
2022-04-13 18:00:00,1862,28,1005,53,356,169,11,1,0
2022-04-13 19:00:00,1911,26,1007,61,356,171,14,1,0
2022-04-13 20:00:00,1870,26,1008,70,119,172,18,1,0
2022-04-13 21:00:00,1916,25,1009,78,122,174,15,1,0
2022-04-13 22:00:00,1862,25,1009,76,119,198,11,1,0
2022-04-13 23:00:00,1774,25,1009,73,119,222,9,1,0
2022-04-14 00:00:00,1874,24,1008,71,119,246,3,1,0
2022-04-14 01:00:00,1940,24,1008,71,119,234,5,1,0
2022-04-14 02:00:00,1849,24,1008,71,119,222,7,1,0
2022-04-14 03:00:00,1857,24,1008,71,119,210,9,1,0
2022-04-14 04:00:00,1864,24,1008,72,119,210,11,1,0
2022-04-14 05:00:00,1878,24,1009,73,119,209,12,1,0
2022-04-14 06:00:00,1804,24,1009,74,122,209,14,1,0
2022-04-14 07:00:00,1903,24,1009,73,119,208,14,1,0
2022-04-14 08:00:00,1875,24,1010,72,176,208,13,1,0
2022-04-14 09:00:00,1834,26,1011,71,116,208,13,1,0
2022-04-14 10:00:00,1826,28,1010,61,116,208,13,1,0
2022-04-14 11:00:00,1944,31,1009,52,116,209,13,1,0
2022-04-14 12:00:00,1872,32,1009,43,116,209,13,1,0
2022-04-14 13:00:00,1884,33,1007,39,116,211,12,1,0
2022-04-14 14:00:00,1923,34,1006,36,116,213,12,1,0
2022-04-14 15:00:00,1853,35,1005,32,116,214,11,1,0
2022-04-14 16:00:00,1971,33,1005,41,116,177,12,1,0
2022-04-14 17:00:00,1786,31,1006,51,119,140,13,1,0
2022-04-14 18:00:00,1880,30,1006,60,119,103,14,1,0
2022-04-14 19:00:00,1917,28,1008,69,119,152,12,1,0
2022-04-14 20:00:00,1840,26,1009,78,119,201,10,1,0
2022-04-14 21:00:00,1868,25,1011,87,305,250,8,1,0
2022-04-14 22:00:00,1868,25,1010,79,119,246,8,1,0
2022-04-14 23:00:00,1966,26,1010,71,119,242,8,1,0
2022-04-15 00:00:00,1872,26,1009,63,119,238,8,1,1
2022-04-15 01:00:00,1908,26,1009,67,119,227,10,1,1
2022-04-15 02:00:00,1917,25,1009,70,116,216,12,1,1
2022-04-15 03:00:00,1855,25,1009,74,116,205,14,1,1
2022-04-15 04:00:00,1905,24,1009,75,116,206,14,1,1
2022-04-15 05:00:00,1916,24,1009,77,119,207,15,1,1
2022-04-15 06:00:00,1898,24,1010,78,122,207,11,1,1
2022-04-15 07:00:00,1919,24,1011,77,119,207,10,1,1
2022-04-15 08:00:00,1964,25,1011,77,356,207,11,1,1
2022-04-15 09:00:00,1840,25,1012,76,176,206,15,1,1
2022-04-15 10:00:00,1917,27,1012,69,176,213,16,1,1
2022-04-15 11:00:00,1854,29,1011,62,176,220,17,1,1
2022-04-15 12:00:00,1894,31,1011,55,176,228,18,1,1
2022-04-15 13:00:00,1883,32,1010,51,176,233,13,1,1
2022-04-15 14:00:00,1926,31,1009,46,176,238,11,1,1
2022-04-15 15:00:00,1888,32,1007,42,116,244,8,1,1
2022-04-15 16:00:00,1976,31,1007,43,116,243,9,1,1
2022-04-15 17:00:00,1951,32,1007,45,116,242,10,1,1
2022-04-15 18:00:00,1910,31,1007,46,116,241,10,1,1
2022-04-15 19:00:00,1822,28,1009,57,116,180,13,1,1
2022-04-15 20:00:00,1905,27,1011,67,116,119,14,1,1
2022-04-15 21:00:00,1872,25,1013,77,116,58,17,1,1
2022-04-15 22:00:00,1912,25,1012,73,116,75,14,1,1
2022-04-15 23:00:00,1851,25,1011,69,119,92,14,1,1
2022-04-16 00:00:00,1906,24,1010,66,119,109,9,0,0
2022-04-16 01:00:00,1882,24,1010,66,119,142,9,0,0
2022-04-16 02:00:00,1804,24,1009,66,116,174,9,0,0
2022-04-16 03:00:00,1933,24,1009,67,176,207,10,0,0
2022-04-16 04:00:00,1877,24,1009,69,113,211,10,0,0
2022-04-16 05:00:00,1894,24,1009,72,113,215,10,0,0
2022-04-16 06:00:00,1876,23,1010,75,176,219,10,0,0
2022-04-16 07:00:00,1877,25,1010,71,113,213,12,0,0
2022-04-16 08:00:00,1916,26,1011,67,113,207,13,0,0
2022-04-16 09:00:00,1918,27,1012,64,113,201,15,0,0
2022-04-16 10:00:00,1876,28,1012,62,113,203,14,0,0
2022-04-16 11:00:00,1922,28,1011,60,116,205,14,0,0
2022-04-16 12:00:00,1913,29,1011,59,116,207,14,0,0
2022-04-16 13:00:00,1909,31,1010,56,116,211,12,0,0
2022-04-16 14:00:00,1857,32,1009,54,116,216,10,0,0
2022-04-16 15:00:00,1881,32,1008,51,116,220,8,0,0
2022-04-16 16:00:00,1892,32,1007,50,116,220,9,0,0
2022-04-16 17:00:00,1923,32,1007,49,116,219,10,0,0
2022-04-16 18:00:00,1830,31,1006,48,116,218,11,0,0
2022-04-16 19:00:00,1901,28,1008,56,116,262,12,0,0
2022-04-16 20:00:00,1857,27,1009,64,176,306,9,0,0
2022-04-16 21:00:00,1951,25,1011,72,176,350,9,0,0
2022-04-16 22:00:00,1872,26,1010,71,119,342,7,0,0
2022-04-16 23:00:00,1949,25,1010,70,122,334,9,0,0
2022-04-17 00:00:00,1918,25,1009,69,122,326,6,0,0
2022-04-17 01:00:00,1934,25,1009,69,119,274,6,0,0
2022-04-17 02:00:00,1861,25,1009,70,119,222,7,0,0
2022-04-17 03:00:00,1876,25,1008,70,116,170,8,0,0
2022-04-17 04:00:00,1881,24,1008,69,116,176,8,0,0
2022-04-17 05:00:00,1889,24,1009,69,116,182,9,0,0
2022-04-17 06:00:00,1877,24,1009,68,116,188,9,0,0
2022-04-17 07:00:00,1898,24,1010,67,116,200,9,0,0
2022-04-17 08:00:00,1870,25,1011,66,116,213,9,0,0
2022-04-17 09:00:00,1868,27,1011,66,116,225,9,0,0
2022-04-17 10:00:00,1866,29,1011,62,116,231,10,0,0
2022-04-17 11:00:00,1879,30,1011,58,116,237,11,0,0
2022-04-17 12:00:00,1917,31,1011,54,113,244,12,0,0
2022-04-17 13:00:00,1914,32,1010,52,113,236,12,0,0
2022-04-17 14:00:00,1918,33,1009,50,113,229,13,0,0
2022-04-17 15:00:00,1871,33,1007,48,113,222,13,0,0
2022-04-17 16:00:00,1876,33,1007,48,113,229,11,0,0
2022-04-17 17:00:00,2046,32,1007,48,113,237,10,0,0
2022-04-17 18:00:00,1915,31,1007,48,113,244,8,0,0
2022-04-17 19:00:00,1921,29,1007,51,299,238,8,0,0
2022-04-17 20:00:00,1910,28,1008,54,113,232,8,0,0
2022-04-17 21:00:00,1990,27,1008,57,113,227,7,0,0
2022-04-17 22:00:00,1862,27,1008,60,116,222,8,0,0
2022-04-17 23:00:00,1884,26,1008,63,116,217,9,0,0
2022-04-18 00:00:00,1879,26,1008,65,122,212,9,1,1
2022-04-18 01:00:00,1908,26,1008,69,122,211,12,1,1
2022-04-18 02:00:00,1848,25,1008,74,122,211,14,1,1
2022-04-18 03:00:00,1893,25,1008,78,122,211,13,1,1
2022-04-18 04:00:00,1955,24,1009,80,176,217,13,1,1
2022-04-18 05:00:00,1932,24,1010,83,119,223,16,1,1
2022-04-18 06:00:00,1813,23,1011,85,116,229,15,1,1
2022-04-18 07:00:00,1880,23,1011,84,116,223,16,1,1
2022-04-18 08:00:00,1903,23,1012,84,116,218,16,1,1
2022-04-18 09:00:00,1873,25,1012,83,116,212,17,1,1
2022-04-18 10:00:00,1880,26,1012,79,119,217,16,1,1
2022-04-18 11:00:00,1908,27,1012,75,119,223,16,1,1
2022-04-18 12:00:00,1854,28,1012,71,119,228,16,1,1
2022-04-18 13:00:00,1873,29,1011,68,119,222,14,1,1
2022-04-18 14:00:00,1853,29,1011,65,116,215,12,1,1
2022-04-18 15:00:00,1853,29,1010,62,116,209,10,1,1
2022-04-18 16:00:00,1917,29,1010,63,176,216,8,1,1
2022-04-18 17:00:00,1919,28,1010,64,116,222,6,1,1
2022-04-18 18:00:00,1882,28,1010,65,116,229,3,1,1
2022-04-18 19:00:00,1902,27,1010,67,116,231,4,1,1
2022-04-18 20:00:00,1877,26,1011,69,176,233,5,1,1
2022-04-18 21:00:00,1912,25,1011,71,116,236,6,1,1
2022-04-18 22:00:00,1928,25,1011,72,116,236,6,1,1
2022-04-18 23:00:00,1863,25,1011,72,116,237,5,1,1
2022-04-19 00:00:00,1909,25,1011,73,116,238,5,1,0
2022-04-19 01:00:00,1901,25,1011,74,116,225,5,1,0
2022-04-19 02:00:00,1860,24,1010,75,116,211,6,1,0
2022-04-19 03:00:00,1942,24,1010,75,116,198,6,1,0
2022-04-19 04:00:00,1960,24,1010,75,116,189,7,1,0
2022-04-19 05:00:00,1909,23,1011,76,116,181,7,1,0
2022-04-19 06:00:00,1845,23,1011,76,116,172,8,1,0
2022-04-19 07:00:00,1960,24,1012,70,116,173,9,1,0
2022-04-19 08:00:00,1866,26,1012,65,116,174,11,1,0
2022-04-19 09:00:00,1902,27,1013,59,113,175,13,1,0
2022-04-19 10:00:00,1803,28,1012,57,113,177,13,1,0
2022-04-19 11:00:00,2000,30,1012,55,113,180,13,1,0
2022-04-19 12:00:00,1816,31,1012,53,113,183,13,1,0
2022-04-19 13:00:00,1847,32,1011,48,113,193,11,1,0
